trial,migration_idx,sub_id,seed,trial_seed,encrypted,old_closest_pub,new_optimal_pub,received_pub,converged,convergence_ms,migration_class
1,19,6,42,43,1,0,19,-1,0,-1,farther
1,19,19,42,43,1,0,19,-1,0,-1,farther
2,0,10,42,44,1,13,0,0,1,0.419101,closer
2,0,16,42,44,1,13,0,0,1,0.420343,closer
2,0,21,42,44,1,8,0,0,1,0.421104,closer
2,0,22,42,44,1,8,0,0,1,0.421865,closer
2,0,23,42,44,1,13,0,0,1,0.422496,closer
2,0,36,42,44,1,8,0,0,1,0.423237,closer
2,0,39,42,44,1,8,0,0,1,0.423998,closer
2,0,44,42,44,1,8,0,0,1,0.424729,closer
2,1,22,42,44,1,0,14,14,1,1.98397,closer
2,1,34,42,44,1,14,19,-1,0,-1,farther
2,1,42,42,44,1,4,14,14,1,1.98606,closer
2,3,18,42,44,1,6,5,5,1,0.278069,closer
2,3,40,42,44,1,6,5,5,1,0.313267,closer
2,4,3,42,44,1,13,10,-1,0,-1,farther
2,4,4,42,44,1,13,5,-1,0,-1,farther
2,4,48,42,44,1,13,12,-1,0,-1,farther
2,4,49,42,44,1,9,13,13,1,0.38941,closer
2,5,9,42,44,1,6,3,3,1,0.239536,closer
2,5,15,42,44,1,17,3,3,1,0.241058,closer
2,5,24,42,44,1,16,3,3,1,0.24252,closer
2,5,33,42,44,1,17,3,3,1,0.243882,closer
2,5,37,42,44,1,3,17,-1,0,-1,farther
2,6,22,42,44,1,14,0,-1,0,-1,farther
2,6,34,42,44,1,14,19,-1,0,-1,farther
2,6,41,42,44,1,10,14,14,1,0.172976,closer
2,6,42,42,44,1,14,4,-1,0,-1,farther
2,7,12,42,44,1,10,14,-1,0,-1,farther
2,7,31,42,44,1,10,14,-1,0,-1,farther
2,7,32,42,44,1,17,10,10,1,0.167909,closer
2,8,14,42,44,1,12,5,-1,0,-1,farther
2,8,22,42,44,1,14,12,12,1,0.386216,closer
2,8,27,42,44,1,12,2,-1,0,-1,farther
2,8,29,42,44,1,7,12,12,1,0.393907,closer
2,8,35,42,44,1,12,2,-1,0,-1,farther
2,8,42,42,44,1,14,12,12,1,0.394828,closer
2,8,45,42,44,1,12,5,-1,0,-1,farther
2,9,4,42,44,1,13,6,6,1,0.170773,closer
2,9,16,42,44,1,0,6,6,1,0.195446,closer
2,9,25,42,44,1,6,5,-1,0,-1,farther
2,9,26,42,44,1,6,5,-1,0,-1,farther
2,10,9,42,44,1,3,10,-1,0,-1,farther
2,10,15,42,44,1,3,10,-1,0,-1,farther
2,10,24,42,44,1,3,10,-1,0,-1,farther
2,10,33,42,44,1,3,10,-1,0,-1,farther
2,10,37,42,44,1,3,3,-1,0,-1,farther
2,11,40,42,44,1,5,17,17,1,0.391393,closer
2,12,3,42,44,1,13,6,-1,0,-1,farther
2,12,41,42,44,1,14,13,13,1,0.166958,closer
2,12,48,42,44,1,13,6,-1,0,-1,farther
2,12,49,42,44,1,13,9,-1,0,-1,farther
2,13,1,42,44,1,15,3,-1,0,-1,farther
2,13,2,42,44,1,15,19,-1,0,-1,farther
2,13,7,42,44,1,15,3,-1,0,-1,farther
2,13,22,42,44,1,12,15,15,1,0.201935,closer
2,14,12,42,44,1,10,13,-1,0,-1,farther
2,14,31,42,44,1,10,13,-1,0,-1,farther
2,14,32,42,44,1,10,3,-1,0,-1,farther
2,15,22,42,44,1,15,14,14,1,0.438849,closer
2,15,34,42,44,1,14,19,-1,0,-1,farther
2,15,44,42,44,1,0,14,14,1,0.440461,closer
2,16,8,42,44,1,1,19,-1,0,-1,farther
2,17,8,42,44,1,1,19,-1,0,-1,farther
2,17,22,42,44,1,14,1,1,1,2.39121,closer
2,17,44,42,44,1,14,1,1,1,2.39452,closer
2,18,1,42,44,1,15,3,-1,0,-1,farther
2,18,2,42,44,1,15,10,-1,0,-1,farther
2,18,7,42,44,1,15,3,-1,0,-1,farther
2,18,28,42,44,1,2,15,15,1,0.745025,closer
2,18,49,42,44,1,13,15,15,1,0.746487,closer
2,19,10,42,44,1,0,6,-1,0,-1,farther
2,19,21,42,44,1,0,14,-1,0,-1,farther
2,19,23,42,44,1,0,1,-1,0,-1,farther
2,19,30,42,44,1,2,0,0,1,4.86583,closer
2,19,36,42,44,1,0,8,-1,0,-1,farther
2,19,39,42,44,1,0,14,-1,0,-1,farther
3,0,5,42,45,1,13,3,-1,0,-1,farther
3,0,7,42,45,1,13,3,-1,0,-1,farther
3,0,30,42,45,1,13,3,-1,0,-1,farther
3,0,33,42,45,1,2,13,13,1,0.559944,closer
3,0,40,42,45,1,13,19,-1,0,-1,farther
3,0,41,42,45,1,13,1,-1,0,-1,farther
3,1,9,42,45,1,14,0,-1,0,-1,farther
3,1,22,42,45,1,14,0,-1,0,-1,farther
3,1,43,42,45,1,14,0,-1,0,-1,farther
3,2,3,42,45,1,10,16,-1,0,-1,farther
3,2,15,42,45,1,0,10,10,1,0.577718,closer
3,2,24,42,45,1,0,10,10,1,0.57906,closer
3,2,28,42,45,1,10,0,-1,0,-1,farther
3,2,46,42,45,1,0,10,10,1,0.57969,closer
3,3,33,42,45,1,13,11,11,1,1.27915,closer
3,4,3,42,45,1,10,16,-1,0,-1,farther
3,4,15,42,45,1,10,0,-1,0,-1,farther
3,4,24,42,45,1,10,0,-1,0,-1,farther
3,4,28,42,45,1,10,0,-1,0,-1,farther
3,4,46,42,45,1,10,0,-1,0,-1,farther
3,5,12,42,45,1,4,5,-1,0,-1,farther
3,6,1,42,45,1,3,4,4,1,0.157391,closer
3,6,8,42,45,1,9,4,4,1,0.158374,closer
3,6,12,42,45,1,4,5,-1,0,-1,farther
3,6,19,42,45,1,19,4,4,1,0.159386,closer
3,7,2,42,45,1,3,4,-1,0,-1,farther
3,7,27,42,45,1,12,3,3,1,0.862005,closer
3,7,31,42,45,1,3,8,-1,0,-1,farther
3,9,9,42,45,1,14,2,2,1,0.38113,closer
3,9,18,42,45,1,2,14,-1,0,-1,farther
3,9,22,42,45,1,14,2,2,1,0.382233,closer
3,9,28,42,45,1,10,2,2,1,0.383195,closer
3,9,43,42,45,1,14,2,2,1,0.384248,closer
3,10,10,42,45,1,0,2,-1,0,-1,farther
3,10,42,42,45,1,0,2,-1,0,-1,farther
3,11,33,42,45,1,11,10,-1,0,-1,farther
3,12,10,42,45,1,0,17,17,1,0.312748,closer
3,12,15,42,45,1,10,17,17,1,0.314121,closer
3,12,26,42,45,1,17,16,-1,0,-1,farther
3,13,1,42,45,1,4,12,-1,0,-1,farther
3,13,8,42,45,1,4,9,-1,0,-1,farther
3,13,12,42,45,1,4,0,-1,0,-1,farther
3,13,19,42,45,1,4,19,-1,0,-1,farther
3,15,1,42,45,1,4,8,8,1,1.97276,closer
3,15,2,42,45,1,3,8,8,1,1.97484,closer
3,15,8,42,45,1,4,8,8,1,1.97578,closer
3,15,19,42,45,1,4,8,8,1,1.97711,closer
3,15,31,42,45,1,3,8,8,1,1.9781,closer
3,15,38,42,45,1,8,1,-1,0,-1,farther
3,15,47,42,45,1,8,1,-1,0,-1,farther
3,16,33,42,45,1,11,0,0,1,0.376609,closer
3,16,42,42,45,1,0,17,-1,0,-1,farther
3,17,6,42,45,1,1,13,-1,0,-1,farther
3,17,23,42,45,1,1,13,-1,0,-1,farther
3,17,28,42,45,1,2,1,1,1,0.184435,closer
3,17,43,42,45,1,2,1,1,1,0.185798,closer
3,17,45,42,45,1,1,13,-1,0,-1,farther
3,18,3,42,45,1,10,16,-1,0,-1,farther
3,18,24,42,45,1,10,17,-1,0,-1,farther
3,18,45,42,45,1,1,10,10,1,0.164839,closer
3,18,46,42,45,1,10,17,-1,0,-1,farther
3,19,13,42,45,1,19,18,18,1,0.185679,closer
3,19,17,42,45,1,19,18,18,1,0.187152,closer
3,19,21,42,45,1,18,9,-1,0,-1,farther
3,19,25,42,45,1,19,18,18,1,0.188174,closer
3,19,29,42,45,1,19,18,18,1,0.189057,closer
3,19,34,42,45,1,18,9,-1,0,-1,farther
3,19,39,42,45,1,19,18,18,1,0.189889,closer
3,19,49,42,45,1,19,18,18,1,0.190741,closer
4,1,11,42,46,1,11,8,-1,0,-1,farther
4,1,39,42,46,1,12,11,11,1,0.264855,closer
4,2,2,42,46,1,13,14,-1,0,-1,farther
4,2,22,42,46,1,16,13,13,1,0.198589,closer
4,2,23,42,46,1,13,11,-1,0,-1,farther
4,2,29,42,46,1,13,18,-1,0,-1,farther
4,2,40,42,46,1,16,13,13,1,0.199932,closer
4,3,0,42,46,1,19,14,-1,0,-1,farther
4,3,46,42,46,1,19,18,-1,0,-1,farther
4,4,23,42,46,1,13,14,14,1,0.193146,closer
4,5,18,42,46,1,7,8,-1,0,-1,farther
4,5,25,42,46,1,7,14,-1,0,-1,farther
4,6,1,42,46,1,17,4,4,1,0.158194,closer
4,6,5,42,46,1,1,4,4,1,0.159507,closer
4,6,9,42,46,1,4,12,-1,0,-1,farther
4,6,10,42,46,1,4,12,-1,0,-1,farther
4,6,27,42,46,1,4,12,-1,0,-1,farther
4,6,34,42,46,1,1,4,4,1,0.160429,closer
4,7,3,42,46,1,2,11,11,1,1.02609,closer
4,7,11,42,46,1,11,8,-1,0,-1,farther
4,7,13,42,46,1,16,11,11,1,1.02738,closer
4,7,20,42,46,1,16,11,11,1,1.02814,closer
4,7,32,42,46,1,16,11,11,1,1.02879,closer
4,7,39,42,46,1,11,12,-1,0,-1,farther
4,8,3,42,46,1,11,9,9,1,0.262069,closer
4,8,33,42,46,1,9,5,-1,0,-1,farther
4,9,0,42,46,1,19,5,5,1,0.16965,closer
4,9,12,42,46,1,5,2,-1,0,-1,farther
4,9,30,42,46,1,5,2,-1,0,-1,farther
4,9,32,42,46,1,11,5,5,1,0.171204,closer
4,9,36,42,46,1,5,15,-1,0,-1,farther
4,9,46,42,46,1,19,5,5,1,0.172156,closer
4,9,49,42,46,1,5,7,-1,0,-1,farther
4,10,1,42,46,1,4,17,-1,0,-1,farther
4,10,5,42,46,1,4,1,-1,0,-1,farther
4,10,9,42,46,1,4,12,-1,0,-1,farther
4,10,10,42,46,1,4,12,-1,0,-1,farther
4,10,19,42,46,1,15,4,4,1,0.206187,closer
4,10,26,42,46,1,2,4,4,1,0.20717,closer
4,10,27,42,46,1,4,12,-1,0,-1,farther
4,10,34,42,46,1,4,1,-1,0,-1,farther
4,10,36,42,46,1,5,4,4,1,0.207911,closer
4,12,15,42,46,1,0,4,-1,0,-1,farther
4,13,0,42,46,1,5,8,-1,0,-1,farther
4,13,10,42,46,1,4,5,5,1,0.156744,closer
4,13,12,42,46,1,5,4,-1,0,-1,farther
4,13,30,42,46,1,5,2,-1,0,-1,farther
4,13,32,42,46,1,5,11,-1,0,-1,farther
4,13,46,42,46,1,5,9,-1,0,-1,farther
4,13,49,42,46,1,5,4,-1,0,-1,farther
4,14,1,42,46,1,4,4,4,1,0.179354,closer
4,14,5,42,46,1,4,1,-1,0,-1,farther
4,14,9,42,46,1,4,5,-1,0,-1,farther
4,14,10,42,46,1,5,4,4,1,0.180796,closer
4,14,19,42,46,1,4,15,-1,0,-1,farther
4,14,26,42,46,1,4,2,-1,0,-1,farther
4,14,27,42,46,1,4,5,-1,0,-1,farther
4,14,28,42,46,1,17,4,4,1,0.181758,closer
4,14,34,42,46,1,4,1,-1,0,-1,farther
4,14,36,42,46,1,4,15,-1,0,-1,farther
4,15,3,42,46,1,9,7,7,1,0.374371,closer
4,15,12,42,46,1,5,7,7,1,0.375963,closer
4,15,18,42,46,1,7,8,-1,0,-1,farther
4,15,25,42,46,1,7,14,-1,0,-1,farther
4,15,26,42,46,1,4,7,7,1,0.377074,closer
4,15,30,42,46,1,5,7,7,1,0.377965,closer
4,15,36,42,46,1,4,7,7,1,0.378927,closer
4,16,8,42,46,1,6,0,0,1,3.70054,closer
4,16,15,42,46,1,0,15,-1,0,-1,farther
4,16,43,42,46,1,6,0,0,1,3.7031,closer
4,18,16,42,46,1,6,17,-1,0,-1,farther
4,19,24,42,46,1,16,2,-1,0,-1,farther
4,19,28,42,46,1,4,16,16,1,0.40335,closer
4,19,47,42,46,1,16,2,-1,0,-1,farther
5,0,12,42,47,1,3,15,15,1,0.174588,closer
5,0,24,42,47,1,15,5,-1,0,-1,farther
5,0,29,42,47,1,7,15,15,1,0.1758,closer
5,0,44,42,47,1,15,5,-1,0,-1,farther
5,1,2,42,47,1,19,9,9,1,24.8268,closer
5,1,3,42,47,1,9,7,-1,0,-1,farther
5,1,8,42,47,1,19,9,9,1,24.8299,closer
5,1,25,42,47,1,19,9,9,1,24.832,closer
5,1,26,42,47,1,19,9,9,1,24.8337,closer
5,1,38,42,47,1,9,7,-1,0,-1,farther
5,1,47,42,47,1,19,9,9,1,24.835,closer
5,1,49,42,47,1,9,1,-1,0,-1,farther
5,2,4,42,47,1,4,17,-1,0,-1,farther
5,2,13,42,47,1,4,17,-1,0,-1,farther
5,2,16,42,47,1,4,17,-1,0,-1,farther
5,2,18,42,47,1,4,5,-1,0,-1,farther
5,2,21,42,47,1,6,4,4,1,0.382241,closer
5,2,23,42,47,1,6,4,4,1,0.383693,closer
5,2,36,42,47,1,6,4,4,1,0.384714,closer
5,2,37,42,47,1,4,17,-1,0,-1,farther
5,2,39,42,47,1,4,5,-1,0,-1,farther
5,2,41,42,47,1,4,5,-1,0,-1,farther
5,2,45,42,47,1,4,17,-1,0,-1,farther
5,3,3,42,47,1,9,0,0,1,0.185042,closer
5,3,27,42,47,1,0,17,-1,0,-1,farther
5,3,28,42,47,1,19,0,0,1,0.186064,closer
5,3,30,42,47,1,0,10,-1,0,-1,farther
5,3,42,42,47,1,0,17,-1,0,-1,farther
5,3,49,42,47,1,9,0,0,1,0.186835,closer
5,4,9,42,47,1,8,15,-1,0,-1,farther
5,5,0,42,47,1,5,15,15,1,3.67243,closer
5,5,12,42,47,1,15,3,-1,0,-1,farther
5,5,13,42,47,1,4,15,15,1,3.67494,closer
5,5,18,42,47,1,4,15,15,1,3.67606,closer
5,5,24,42,47,1,15,15,15,1,3.67689,closer
5,5,29,42,47,1,15,7,-1,0,-1,farther
5,5,39,42,47,1,4,15,15,1,3.67775,closer
5,5,44,42,47,1,15,5,-1,0,-1,farther
5,6,10,42,47,1,3,6,-1,0,-1,farther
5,6,43,42,47,1,3,6,-1,0,-1,farther
5,6,46,42,47,1,11,3,3,1,0.172955,closer
5,7,13,42,47,1,15,14,14,1,0.155972,closer
5,7,14,42,47,1,14,15,-1,0,-1,farther
5,8,23,42,47,1,4,12,12,1,0.571179,closer
5,8,28,42,47,1,0,12,12,1,0.572931,closer
5,8,32,42,47,1,12,6,-1,0,-1,farther
5,9,7,42,47,1,11,3,-1,0,-1,farther
5,9,11,42,47,1,11,11,11,1,0.146119,closer
5,9,17,42,47,1,11,2,-1,0,-1,farther
5,10,26,42,47,1,9,2,2,1,0.193343,closer
5,10,44,42,47,1,15,2,2,1,0.194405,closer
5,11,33,42,47,1,7,0,-1,0,-1,farther
5,12,4,42,47,1,4,14,-1,0,-1,farther
5,12,11,42,47,1,11,4,4,1,0.173527,closer
5,12,16,42,47,1,4,14,-1,0,-1,farther
5,12,17,42,47,1,11,4,4,1,0.174638,closer
5,12,21,42,47,1,4,3,-1,0,-1,farther
5,12,36,42,47,1,4,6,-1,0,-1,farther
5,12,37,42,47,1,4,14,-1,0,-1,farther
5,12,41,42,47,1,4,2,-1,0,-1,farther
5,12,45,42,47,1,4,14,-1,0,-1,farther
5,13,13,42,47,1,14,14,14,1,0.193985,closer
5,13,14,42,47,1,14,15,-1,0,-1,farther
5,13,16,42,47,1,4,14,14,1,0.195407,closer
5,13,18,42,47,1,15,14,14,1,0.196248,closer
5,13,39,42,47,1,15,14,14,1,0.197049,closer
5,13,41,42,47,1,4,14,14,1,0.19783,closer
5,14,0,42,47,1,15,5,-1,0,-1,farther
5,14,11,42,47,1,4,15,15,1,0.414896,closer
5,14,12,42,47,1,15,18,-1,0,-1,farther
5,14,17,42,47,1,4,15,15,1,0.416518,closer
5,14,24,42,47,1,15,14,-1,0,-1,farther
5,14,29,42,47,1,15,12,-1,0,-1,farther
5,15,0,42,47,1,15,5,-1,0,-1,farther
5,15,11,42,47,1,15,4,-1,0,-1,farther
5,15,12,42,47,1,15,18,-1,0,-1,farther
5,15,17,42,47,1,15,4,-1,0,-1,farther
5,15,18,42,47,1,14,15,15,1,0.602942,closer
5,15,24,42,47,1,15,14,-1,0,-1,farther
5,15,29,42,47,1,15,12,-1,0,-1,farther
5,15,39,42,47,1,14,15,15,1,0.605045,closer
5,15,41,42,47,1,14,15,15,1,0.606036,closer
5,17,26,42,47,1,2,9,-1,0,-1,farther
5,17,44,42,47,1,2,15,-1,0,-1,farther
5,18,2,42,47,1,9,18,-1,0,-1,closer
5,18,26,42,47,1,2,18,-1,0,-1,closer
5,19,9,42,47,1,8,7,-1,0,-1,farther
6,0,8,42,48,1,11,19,19,1,0.205209,closer
6,0,19,42,48,1,19,9,-1,0,-1,farther
6,0,29,42,48,1,13,19,19,1,0.230664,closer
6,0,46,42,48,1,11,19,19,1,0.253165,closer
6,0,47,42,48,1,14,19,19,1,0.274714,closer
6,1,18,42,48,1,11,9,9,1,0.525576,closer
6,1,39,42,48,1,11,9,9,1,0.527579,closer
6,1,42,42,48,1,5,9,9,1,0.528751,closer
6,2,18,42,48,1,9,11,-1,0,-1,farther
6,2,20,42,48,1,11,9,9,1,0.7412,closer
6,2,39,42,48,1,9,11,-1,0,-1,farther
6,2,42,42,48,1,9,5,-1,0,-1,farther
6,2,47,42,48,1,19,9,9,1,0.742602,closer
6,2,49,42,48,1,12,9,9,1,0.743413,closer
6,3,3,42,48,1,12,9,-1,0,-1,farther
6,3,9,42,48,1,12,9,-1,0,-1,farther
6,3,11,42,48,1,12,4,-1,0,-1,farther
6,3,12,42,48,1,12,2,-1,0,-1,farther
6,3,16,42,48,1,12,4,-1,0,-1,farther
6,3,22,42,48,1,12,2,-1,0,-1,farther
6,3,33,42,48,1,12,9,-1,0,-1,farther
6,3,34,42,48,1,12,2,-1,0,-1,farther
6,4,4,42,48,1,7,15,15,1,0.22722,closer
6,4,24,42,48,1,3,15,15,1,0.228462,closer
6,4,25,42,48,1,15,10,-1,0,-1,farther
6,4,32,42,48,1,3,15,15,1,0.229403,closer
6,4,45,42,48,1,1,15,15,1,0.230124,closer
6,5,33,42,48,1,12,7,7,1,0.21282,closer
6,5,47,42,48,1,9,7,7,1,0.213931,closer
6,5,49,42,48,1,9,7,7,1,0.214632,closer
6,6,28,42,48,1,4,18,18,1,0.150886,closer
6,6,36,42,48,1,18,6,-1,0,-1,farther
6,6,48,42,48,1,18,1,-1,0,-1,farther
6,7,3,42,48,1,12,13,13,1,0.485382,closer
6,7,9,42,48,1,12,13,13,1,0.486484,closer
6,7,33,42,48,1,7,13,13,1,0.487225,closer
6,8,0,42,48,1,2,4,4,1,0.199061,closer
6,8,18,42,48,1,9,4,4,1,0.200273,closer
6,8,37,42,48,1,4,18,-1,0,-1,farther
6,8,39,42,48,1,9,4,4,1,0.201184,closer
6,8,41,42,48,1,4,18,-1,0,-1,farther
6,9,2,42,48,1,2,16,-1,0,-1,farther
6,9,10,42,48,1,2,0,-1,0,-1,farther
6,9,17,42,48,1,2,4,-1,0,-1,farther
6,9,23,42,48,1,16,2,2,1,0.19101,closer
6,9,26,42,48,1,2,0,-1,0,-1,farther
6,10,1,42,48,1,14,6,-1,0,-1,farther
6,10,21,42,48,1,3,14,14,1,0.371016,closer
6,12,20,42,48,1,9,7,-1,0,-1,farther
6,12,32,42,48,1,15,9,9,1,0.141904,closer
6,12,42,42,48,1,9,4,-1,0,-1,farther
6,13,8,42,48,1,19,11,-1,0,-1,farther
6,13,19,42,48,1,19,8,-1,0,-1,farther
6,13,29,42,48,1,19,19,-1,0,-1,farther
6,13,46,42,48,1,19,11,-1,0,-1,farther
6,13,47,42,48,1,7,19,19,1,0.400726,closer
6,15,3,42,48,1,13,7,-1,0,-1,farther
6,15,9,42,48,1,13,7,-1,0,-1,farther
6,15,29,42,48,1,19,13,13,1,0.211258,closer
6,15,33,42,48,1,13,7,-1,0,-1,farther
6,16,8,42,48,1,19,11,-1,0,-1,farther
6,16,19,42,48,1,19,2,-1,0,-1,farther
6,16,27,42,48,1,1,19,19,1,0.158326,closer
6,16,46,42,48,1,19,11,-1,0,-1,farther
6,16,47,42,48,1,19,13,-1,0,-1,farther
6,17,2,42,48,1,2,17,17,1,0.198731,closer
6,17,5,42,48,1,16,17,17,1,0.199993,closer
6,17,10,42,48,1,2,17,17,1,0.200974,closer
6,17,26,42,48,1,2,17,17,1,0.201835,closer
6,17,31,42,48,1,0,17,17,1,0.202856,closer
6,17,38,42,48,1,17,3,-1,0,-1,farther
6,18,4,42,48,1,15,14,-1,0,-1,farther
6,18,11,42,48,1,12,15,15,1,0.167348,closer
6,18,16,42,48,1,12,15,15,1,0.168449,closer
6,18,24,42,48,1,15,3,-1,0,-1,farther
6,18,25,42,48,1,15,8,-1,0,-1,farther
6,18,28,42,48,1,18,15,15,1,0.16932,closer
6,18,37,42,48,1,4,15,15,1,0.170061,closer
6,18,45,42,48,1,15,9,-1,0,-1,farther
6,19,4,42,48,1,15,14,-1,0,-1,farther
6,19,11,42,48,1,15,18,-1,0,-1,farther
6,19,16,42,48,1,15,18,-1,0,-1,farther
6,19,24,42,48,1,15,15,15,1,0.38192,closer
6,19,25,42,48,1,15,8,-1,0,-1,farther
6,19,28,42,48,1,15,18,-1,0,-1,farther
6,19,30,42,48,1,0,15,15,1,0.383492,closer
6,19,32,42,48,1,9,15,15,1,0.384384,closer
6,19,37,42,48,1,15,18,-1,0,-1,farther
6,19,45,42,48,1,15,9,-1,0,-1,farther
7,0,12,42,49,1,16,14,-1,0,-1,farther
7,0,20,42,49,1,16,11,-1,0,-1,farther
7,0,32,42,49,1,16,14,-1,0,-1,farther
7,0,44,42,49,1,16,5,-1,0,-1,farther
7,1,2,42,49,1,4,6,6,1,0.269107,closer
7,1,10,42,49,1,4,6,6,1,0.270579,closer
7,1,34,42,49,1,4,6,6,1,0.27136,closer
7,1,42,42,49,1,9,6,6,1,0.272261,closer
7,2,3,42,49,1,0,13,13,1,0.336749,closer
7,2,11,42,49,1,0,13,13,1,0.338181,closer
7,2,18,42,49,1,13,9,-1,0,-1,farther
7,2,22,42,49,1,0,13,13,1,0.338912,closer
7,2,28,42,49,1,13,12,-1,0,-1,farther
7,2,35,42,49,1,13,12,-1,0,-1,farther
7,2,39,42,49,1,13,13,-1,0,-1,farther
7,2,48,42,49,1,0,13,13,1,0.340054,closer
7,3,7,42,49,1,7,3,-1,0,-1,farther
7,3,34,42,49,1,6,7,7,1,0.155221,closer
7,3,38,42,49,1,7,3,-1,0,-1,farther
7,4,12,42,49,1,16,14,-1,0,-1,farther
7,4,20,42,49,1,16,16,-1,0,-1,farther
7,4,32,42,49,1,16,14,-1,0,-1,farther
7,4,44,42,49,1,16,5,-1,0,-1,farther
7,5,17,42,49,1,1,3,3,1,0.166637,closer
7,5,19,42,49,1,3,18,-1,0,-1,farther
7,5,30,42,49,1,1,3,3,1,0.167719,closer
7,5,31,42,49,1,3,8,-1,0,-1,farther
7,5,43,42,49,1,3,18,-1,0,-1,farther
7,6,9,42,49,1,19,14,14,1,0.200323,closer
7,6,17,42,49,1,3,14,14,1,0.201805,closer
7,6,30,42,49,1,3,14,14,1,0.202806,closer
7,6,37,42,49,1,1,14,14,1,0.203928,closer
7,6,47,42,49,1,1,14,14,1,0.204919,closer
7,7,4,42,49,1,9,10,-1,0,-1,farther
7,7,26,42,49,1,19,9,9,1,0.161611,closer
7,7,29,42,49,1,9,10,-1,0,-1,farther
7,8,24,42,49,1,0,1,1,1,0.305377,closer
7,9,1,42,49,1,0,13,-1,0,-1,farther
7,9,33,42,49,1,0,1,-1,0,-1,farther
7,9,36,42,49,1,0,13,-1,0,-1,farther
7,10,14,42,49,1,5,8,-1,0,-1,farther
7,10,15,42,49,1,2,5,5,1,0.349567,closer
7,11,5,42,49,1,8,16,16,1,0.161591,closer
7,11,12,42,49,1,16,9,-1,0,-1,farther
7,11,20,42,49,1,16,11,-1,0,-1,farther
7,11,32,42,49,1,16,9,-1,0,-1,farther
7,11,44,42,49,1,16,8,-1,0,-1,farther
7,12,14,42,49,1,5,8,-1,0,-1,farther
7,12,15,42,49,1,5,2,-1,0,-1,farther
7,13,0,42,49,1,4,10,10,1,0.15345,closer
7,13,18,42,49,1,13,10,10,1,0.154701,closer
7,14,41,42,49,1,15,17,-1,0,-1,farther
7,14,46,42,49,1,15,5,-1,0,-1,farther
7,15,5,42,49,1,16,8,-1,0,-1,farther
7,15,12,42,49,1,16,9,-1,0,-1,farther
7,15,16,42,49,1,18,16,16,1,0.267925,closer
7,15,19,42,49,1,3,16,16,1,0.269197,closer
7,15,20,42,49,1,16,11,-1,0,-1,farther
7,15,32,42,49,1,16,9,-1,0,-1,farther
7,15,44,42,49,1,16,8,-1,0,-1,farther
7,16,26,42,49,1,9,3,3,1,0.448832,closer
7,16,31,42,49,1,3,8,-1,0,-1,farther
7,16,43,42,49,1,3,18,-1,0,-1,farther
7,17,7,42,49,1,7,8,-1,0,-1,farther
7,17,34,42,49,1,7,0,-1,0,-1,farther
7,17,38,42,49,1,7,7,-1,0,-1,farther
7,17,41,42,49,1,15,7,7,1,0.353612,closer
7,18,9,42,49,1,14,14,14,1,0.180305,closer
7,18,17,42,49,1,14,19,-1,0,-1,farther
7,18,30,42,49,1,14,19,-1,0,-1,farther
7,18,37,42,49,1,14,1,-1,0,-1,farther
7,18,47,42,49,1,14,14,-1,0,-1,farther
7,19,2,42,49,1,6,4,-1,0,-1,farther
7,19,10,42,49,1,6,10,-1,0,-1,farther
7,19,13,42,49,1,17,6,6,1,0.180606,closer
7,19,25,42,49,1,17,6,6,1,0.181888,closer
7,19,42,42,49,1,6,10,-1,0,-1,farther
8,0,4,42,50,1,0,2,-1,0,-1,farther
8,0,5,42,50,1,15,0,0,1,0.178303,closer
8,0,6,42,50,1,0,8,-1,0,-1,farther
8,0,16,42,50,1,10,0,0,1,0.179324,closer
8,0,40,42,50,1,0,2,-1,0,-1,farther
8,1,13,42,50,1,9,6,6,1,0.392845,closer
8,1,33,42,50,1,9,6,6,1,0.394137,closer
8,1,41,42,50,1,9,6,6,1,0.394878,closer
8,1,45,42,50,1,13,6,6,1,0.395659,closer
8,1,49,42,50,1,6,3,-1,0,-1,farther
8,2,14,42,50,1,4,7,7,1,0.263218,closer
8,2,15,42,50,1,7,3,-1,0,-1,farther
8,2,38,42,50,1,7,11,-1,0,-1,farther
8,3,7,42,50,1,4,3,-1,0,-1,farther
8,3,14,42,50,1,7,4,4,1,0.196618,closer
8,3,21,42,50,1,4,4,-1,0,-1,farther
8,3,23,42,50,1,4,10,-1,0,-1,farther
8,3,25,42,50,1,4,3,-1,0,-1,farther
8,4,2,42,50,1,10,0,-1,0,-1,farther
8,4,3,42,50,1,10,0,-1,0,-1,farther
8,4,9,42,50,1,10,0,-1,0,-1,farther
8,4,19,42,50,1,12,10,10,1,0.295503,closer
8,4,20,42,50,1,10,0,-1,0,-1,farther
8,4,27,42,50,1,12,10,10,1,0.320667,closer
8,4,35,42,50,1,10,0,-1,0,-1,farther
8,4,39,42,50,1,10,0,-1,0,-1,farther
8,5,4,42,50,1,0,2,-1,0,-1,farther
8,5,5,42,50,1,0,15,-1,0,-1,farther
8,5,6,42,50,1,0,8,-1,0,-1,farther
8,5,14,42,50,1,4,0,0,1,2.72544,closer
8,5,16,42,50,1,0,15,-1,0,-1,farther
8,5,21,42,50,1,4,0,0,1,2.72785,closer
8,5,40,42,50,1,0,2,-1,0,-1,farther
8,6,9,42,50,1,10,16,16,1,0.727672,closer
8,6,12,42,50,1,16,17,-1,0,-1,farther
